 382.235 1.70300E-004
 382.500 1.67500E-004
 382.750 1.63900E-004
 383.016 1.74000E-004
 383.282 1.79600E-004
 383.532 1.92400E-004
 383.797 1.97400E-004
 384.047 1.88900E-004
 384.313 1.88100E-004
 384.579 1.99300E-004
 384.829 2.06800E-004
 385.094 2.09600E-004
 385.344 2.12000E-004
 385.610 2.22800E-004
 385.860 2.26300E-004
 386.125 2.23700E-004
 386.375 2.28800E-004
 386.641 2.24000E-004
 386.891 2.20600E-004
 387.157 2.23800E-004
 387.407 2.33600E-004
 387.672 2.42000E-004
 387.938 2.45000E-004
 388.188 2.38200E-004
 388.454 2.37300E-004
 388.704 2.50000E-004
 388.969 2.56000E-004
 389.219 2.62400E-004
 389.485 2.64800E-004
 389.735 2.77100E-004
 390.000 2.78000E-004
 390.250 2.80400E-004
 390.516 2.87200E-004
 390.766 2.77200E-004
 391.032 2.79100E-004
 391.282 2.87300E-004
 391.547 3.03200E-004
 391.797 3.12100E-004
 392.063 3.08800E-004
 392.313 3.05900E-004
 392.579 3.08200E-004
 392.829 3.20000E-004
 393.094 3.25300E-004
 393.344 3.30600E-004
 393.610 3.31100E-004
 393.860 3.44200E-004
 394.125 3.39200E-004
 394.375 3.40900E-004
 394.641 3.42100E-004
 394.891 3.35700E-004
 395.157 3.38900E-004
 395.407 3.44900E-004
 395.672 3.57800E-004
 395.922 3.68300E-004
 396.188 3.55500E-004
 396.438 3.52500E-004
 396.704 3.57500E-004
 396.954 3.70900E-004
 397.219 3.73200E-004
 397.469 3.77800E-004
 397.735 3.83000E-004
 397.985 3.88400E-004
 398.235 3.85400E-004
 398.500 3.86000E-004
 398.750 3.89200E-004
 399.016 3.85800E-004
 399.266 3.90100E-004
 399.532 3.97300E-004
 399.782 4.08500E-004
 400.032 4.15000E-004
 400.297 4.13100E-004
 400.547 4.14800E-004
 400.797 4.24900E-004
 401.063 4.36300E-004
 401.313 4.39400E-004
 401.579 4.39000E-004
 401.829 4.45300E-004
 402.079 4.52600E-004
 402.344 4.49400E-004
 402.594 4.55600E-004
 402.860 4.54000E-004
 403.110 4.52600E-004
 403.360 4.59200E-004
 403.625 4.61900E-004
 403.875 4.72100E-004
 404.141 4.81800E-004
 404.391 4.71700E-004
 404.657 4.71000E-004
 404.907 4.76600E-004
 405.157 4.85800E-004
 405.422 4.86400E-004
 405.672 4.89200E-004
 405.922 4.92200E-004
 406.188 4.94700E-004
 406.438 4.94700E-004
 406.704 4.97300E-004
 406.954 4.99300E-004
 407.204 4.99700E-004
 407.469 5.07500E-004
 407.719 5.13300E-004
 407.985 5.23500E-004
 408.235 5.34200E-004
 408.485 5.27800E-004
 408.750 5.28700E-004
 409.000 5.36900E-004
 409.266 5.49400E-004
 409.516 5.55400E-004
 409.766 5.56600E-004
 410.032 5.61800E-004
 410.282 5.65900E-004
 410.547 5.62900E-004
 410.797 5.66200E-004
 411.047 5.66900E-004
 411.313 5.66000E-004
 411.563 5.71400E-004
 411.829 5.81500E-004
 412.079 5.88500E-004
 412.344 5.97600E-004
 412.594 5.88900E-004
 412.844 5.87700E-004
 413.110 5.94300E-004
 413.375 6.08400E-004
 413.625 6.10600E-004
 413.891 6.11300E-004
 414.141 6.17500E-004
 414.391 6.18000E-004
 414.657 6.16300E-004
 414.907 6.21500E-004
 415.157 6.16400E-004
 415.422 6.19700E-004
 415.672 6.26500E-004
 415.938 6.28400E-004
 416.188 6.44400E-004
 416.438 6.42400E-004
 416.704 6.38300E-004
